name,price,Brand,link,
"SMG361H  Galaxy Core Prime  4.5\  8 GB  1 GB RAM  1.2 GHz Quadcore  5 MP Camera  Silver (Brand Warranty)""",†14000,Samsung†,https://www.daraz.pk/sm-g361h-galaxy-core-prime-4.5-8-gb-1-gb-ram-1.2-ghz-quad-core-5-mp-camera-silver-brand-warranty-samsung-mpg6023.html,
"Z6  2.4\  Smart Camera  Black (Brand Warranty)""",†2000,Gfive†,https://www.daraz.pk/gfive-z-6-2.4-smart-camera-black-brand-warranty-5379081.html,
"V155  Xtra  Dual Sim  2.4\  VGA Camera  Gold (Brand Warranty)""",†1950,Voice†,https://www.daraz.pk/xtra-v-155-gold-brand-warranty-voice-mpg7567.html,
MAGNUS 3.5  Noir X2i 3G  512 MB ROM  256 MB RAM  0.3 MP  Black (Brand Warranty),†3990,QMobile†,https://www.daraz.pk/magnus-3.5-noir-x2i-3g-512-mb-rom-256-mb-ram-0.3-mp-black-brand-warranty-qmobile-mpg5519.html,
"Xtreme  V12  Dual Sim  3.5\   256 MB RAM  512 MB  1.2 Ghz Dual Core  3.2 MP Camera  Black (Brand Warranty)""",†3900,Voice†,https://www.daraz.pk/voice-xtreme-v-12-dual-sim-3.5-256-mb-ram-512-mb-1.2-ghz-dual-core-3.2-mp-camera-black-brand-warranty-5412362.html,
"iPhone 6s   4G  4.7\  128 GB  2 GB  1.8 Ghz DualCore  12 MP Camera  Rose Gold  Without Face Time (Brand Warranty)""",†109800,Apple†,https://www.daraz.pk/apple-iphone-6s-4g-4.7-128-gb-2-gb-1.8-ghz-dual-core-12-mp-camera-rose-gold-without-face-time-brand-warranty-5401276.html,
"L1  1.8\  Smart Camera  Black (Brand Warranty)""",†1490,QMobile†,https://www.daraz.pk/l1-1.8-smart-camera-black-brand-warranty-qmobile-mpg11654.html,
"6300  2.0\  2 MP  Brown & Silver""",†7000,Nokia†,https://www.daraz.pk/nokia-6300-2.0-2-mp-brown-silver-5406563.html,
Xtra V460  Grey (Brand Warranty),†1850,Voice†,https://www.daraz.pk/xtra-v-460-grey-brand-warranty-voice-mpg7614.html,
"iPhone 6 Plus  5.5\  16 GB  1 GB RAM  1.4 GHz Dualcore  8 MP Camera  Gold (Brand Warranty)""",†84650,Apple†,https://www.daraz.pk/apple-iphone-6-plus-5.5-16-gb-1-gb-ram-1.4-ghz-dual-core-8-mp-camera-gold-brand-warranty-5399065.html,
V750  Xtra  Dual Sim  VGA Camera  White (Brand Warranty),†2500,Voice†,https://www.daraz.pk/xtra-v750-2.8-dual-sim-vga-camera-white-brand-warranty-voice-mpg707.html,
"B65  Dual Sim  2.4\  VGA Camera  Black (Brand Warranty)""",†2150,QMobile†,https://www.daraz.pk/b65-dual-sim-2.4-vga-camera-black-brand-warranty-qmobile-mpg5339.html,
Iphone 6s Plus  16GB  Rose Gold   Without Face Time  Brand Warranty,†97200,Apple†,https://www.daraz.pk/apple-iphone-6s-plus-16gb-rose-gold-without-face-time-brand-warranty-5401255.html,
"iPhone 6s   4G  4.7\  64 GB  2 GB  1.8 Ghz DualCore  12 MP Camera  Gold  Without Face Time (Brand Warranty)""",†97200,Apple†,https://www.daraz.pk/apple-iphone-6s-4g-4.7-64-gb-2-gb-1.8-ghz-dual-core-12-mp-camera-gold-without-face-time-brand-warranty-5401279.html,
"iPhone 6  4.7\  16 GB  1 GB RAM  1.4 GHz Dualcore  8 MP Camera  Gold  Without Face Time (Brand Warranty)""",†70550,Apple†,https://www.daraz.pk/apple-iphone-6-4.7-16-gb-1-gb-ram-1.4-ghz-dual-core-8-mp-camera-gold-without-face-time-brand-warranty-3716827.html,
"J500H  Galaxy J5  5.0\  8 GB  1.5 GB RAM  1.2 GHz Quad Core  13 MP Camera  Gold (Brand Warranty)""",†22800,Samsung†,https://www.daraz.pk/samsung-j500h-galaxy-j5-5.0-8-gb-1.5-gb-ram-1.2-ghz-quad-core-13-mp-camera-gold-brand-warranty-5415400.html,
"V185  Xtra  Dual Sim  2.8\  0.3 MP Camera  White (Brand Warranty)""",†2350,Voice†,https://www.daraz.pk/xtra-v-185-white-brand-warranty-voice-mpg7590.html,
"iPhone 6s   4G  4.7\  64 GB  2 GB  1.8 Ghz DualCore  12 MP Camera  Space Grey  Without Face Time (Brand Warranty)""",†97200,Apple†,https://www.daraz.pk/apple-iphone-6s-4g-4.7-64-gb-2-gb-1.8-ghz-dual-core-12-mp-camera-space-grey-without-face-time-brand-warranty-5401300.html,
"V550  Xtra  Dual Sim  2.4\  VGA Camera  Black (Brand Warranty)""",†2500,Voice†,https://www.daraz.pk/xtra-v550-2.4-vga-camera-black-brand-warranty-voice-mpg716.html,
Xtra V130  White & Silver (Brand Warranty),†1550,Voice†,https://www.daraz.pk/xtra-v-130-white-silver-brand-warranty-voice-mpg7548.html,
"Fire 4.7\  32GB  2GB RAM  2.2 GHz Quadcore  13 MP Camera  Black""",†16500,Amazon†,https://www.daraz.pk/fire-4.7-32gb-2gb-ram-2.2-ghz-quad-core-13-mp-camera-black-amazon-mpg10525.html,
"V520  Xtra  Dual Sim  2.4\  VGA Camera  Black (Brand Warranty)""",†1900,Voice†,https://www.daraz.pk/xtra-v-520-black-brand-warranty-voice-mpg7617.html,
"Z8  2.4\ TFT LCD  Dual Sim  VGA Camera  Black (Brand Warranty)""",†1895,Gfive†,https://www.daraz.pk/gfive-z-8-2.4-tft-lcd-dual-sim-vga-camera-black-brand-warranty-5388259.html,
Xtra V950  Dual Sim  2.8''  2.0 MP Camera  Black (Brand Warranty),†3300,Voice†,https://www.daraz.pk/xtra-v950-2.8-2.0-mp-camera-black-brand-warranty-voice-mpg715.html,
Xtra V130  Black (Brand Warranty),†1550,Voice†,https://www.daraz.pk/xtra-v130-1.8-dual-sim-vga-camera-black-brand-warranty-voice-mpg714.html,
"L7  Dual Sim  1.8\  VGA Camera  Black & Blue (Brand Warranty)""",†1650,QMobile†,https://www.daraz.pk/l7-dual-sim-1.8-vga-camera-black-brand-warranty-qmobile-mpg5415.html,
"222  Dual Sim  2.4\  16MB HDD  2MP Camera  Black (Brand Warranty)""",†4975,Nokia†,https://www.daraz.pk/222-dual-sim-2.4-16mb-hdd-2mp-camera-black-brand-warranty-nokia-mpg33545.html,
Iphone 6s Plus  16GB  Silver   Without Face Time  Brand Warranty,†97200,Apple†,https://www.daraz.pk/apple-iphone-6s-plus-16gb-silver-without-face-time-brand-warranty-5401237.html,
Xtra V185  Silver (Brand Warranty),†2350,Voice†,https://www.daraz.pk/xtra-v-185-silver-brand-warranty-voice-mpg7589.html,
"P15i  5\  4GB  1 GB RAM  8 MP Camera  1.2 GHz Quadcore  Black (Brand Warranty)""",†7500,Mmobile†,https://www.daraz.pk/mmobile-p15i-5-4gb-1-gb-ram-8-mp-camera-1.2-ghz-quad-core-black-brand-warranty-5331301.html,
"Z13  2.4\  Dual Sim  Smart Camera  Black (Brand Warranty)""",†1850,Gfive†,https://www.daraz.pk/gfive-z-13-2.4-dual-sim-smart-camera-black-brand-warranty-5393573.html,
"SMG531  Grand Prime  5.0\  8 GB  1 GB RAM  1.3 GHz QuadCore  8 MP Camera  Golden (Brand Warranty)""",†17450,Samsung†,https://www.daraz.pk/sm-g531-grand-prime-5.0-8-gb-1-gb-ram-1.3-ghz-quad-core-8-mp-camera-golden-brand-warranty-samsung-mpg6031.html,
"Honor 4X  5.5\  3G  8 GB  2 GB RAM  Octacore 1.2 GHz  13 MP Camera  Black (Brand Warranty)""",†23995,Huawei†,https://www.daraz.pk/huawei-honor-4x-5.5-3g-8-gb-2-gb-ram-octa-core-1.2-ghz-13-mp-camera-black-brand-warranty-5415395.html,
"M95  Noir  5.0\  8 GB  1 GB RAM  1.3 GHz Quad Core  5 MP Camera  Black (Brand Warranty)""",†10500,QMobile†,https://www.daraz.pk/m95-noir-5.0-8-gb-1-gb-ram-1.3-ghz-quad-core-5-mp-camera-black-brand-warranty-qmobile-mpg5440.html,
"X 102  Dual SIM  1.8\  Smart Camera  Black (Brand Warranty)""",†1400,Mmobile†,https://www.daraz.pk/mmobile-x-102-dual-sim-1.8-smart-camera-black-brand-warranty-5328880.html,
"V14  Xtreme  Dual Sim  3.5\  4 GB  512 MB RAM  1.2 GHz Dual Core  3.2 MP Camera  White (Brand Warranty)""",†3900,Voice†,https://www.daraz.pk/xtreme-v-14-white-brand-warranty-voice-mpg7562.html,
"V185  Xtra  Dual Sim  2.8\  0.3 MP Camera  Black (Brand Warranty)""",†2350,Voice†,https://www.daraz.pk/xtra-v-185-black-brand-warranty-voice-mpg7588.html,
Xtra V750  Black (Brand Warranty),†2500,Voice†,https://www.daraz.pk/xtra-v-750-black-brand-warranty-voice-mpg7638.html,
"2730 Classic  2.0\  30 MB  2 MP Camera  Red""",†5605,Nokia†,https://www.daraz.pk/nokia-2730-classic-2.0-30-mb-2-mp-camera-red-5406571.html,
"R900  Dual Sim  2.8\  VGA Camera  Black (Brand Warranty)""",†2600,QMobile†,https://www.daraz.pk/r900-dual-sim-2.8-vga-camera-black-brand-warranty-qmobile-mpg5488.html,
"iPhone 6s   4G  4.7\  128 GB  2 GB  1.8 Ghz DualCore  12 MP Camera  Silver  Without Face Time (Brand Warranty)""",†109800,Apple†,https://www.daraz.pk/apple-iphone-6s-4g-4.7-128-gb-2-gb-1.8-ghz-dual-core-12-mp-camera-silver-without-face-time-brand-warranty-5401282.html,
Bold 4 (Dakota/Magnum)  9900  8GB  3G  Black,†21500,Blackberry†,https://www.daraz.pk/bold-4-dakotamagnum-9900-8gb-3g-black-blackberry-mpg31723.html,
"iPhone 6  4.7\  16 GB  1 GB RAM  1.4 GHz Dualcore  8 MP Camera  Silver  Without Face Time (Brand Warranty)""",†70550,Apple†,https://www.daraz.pk/iphone-6-4.7-16-gb-1-gb-ram-1.4-ghz-dual-core-8-mp-camera-silver-without-face-time-brand-warranty-apple-mpg1726.html,
5610  20 MB  3.15 MP  Black & Red,†8000,Nokia†,https://www.daraz.pk/nokia-5610-20-mb-3.15-mp-black-red-5406561.html,
Iphone 6s Plus  16GB  Space Gray   Without Face Time  Brand Warranty,†97200,Apple†,https://www.daraz.pk/apple-iphone-6s-plus-16gb-space-gray-without-face-time-brand-warranty-5401246.html,
Iphone 6s Plus  64GB  Space Gray   Without Face Time  Brand Warranty,†109800,Apple†,https://www.daraz.pk/apple-iphone-6s-plus-64gb-space-gray-without-face-time-brand-warranty-5401243.html,
X9  Dual SIM  2.4''  1.3 MP Camera  Grey (Brand Warranty),†1890,Ophone†,https://www.daraz.pk/x9-dual-sim-2.4-1.3-mp-camera-grey-brand-warranty-ophone-mpg4939.html,
N 95  8 GB  5 MP  Silver & Brown,†12000,Nokia†,https://www.daraz.pk/nokia-n-95-8-gb-5-mp-silver-brown-5406557.html,
"iPhone 6 Plus  5.5\  16 GB  1 GB RAM  1.4 GHz Dualcore  8 MP Camera  Space Grey (Brand Warranty)""",†84650,Apple†,https://www.daraz.pk/apple-iphone-6-plus-5.5-16-gb-1-gb-ram-1.4-ghz-dual-core-8-mp-camera-space-grey-brand-warranty-5399068.html,
Iphone 6s Plus  64GB  Rose Gold   Without Face Time  Brand Warranty,†109800,Apple†,https://www.daraz.pk/apple-iphone-6s-plus-64gb-rose-gold-without-face-time-brand-warranty-5401252.html,
Iphone 6s Plus  64GB  Silver   Without Face Time  Brand Warranty,†109800,Apple†,https://www.daraz.pk/apple-iphone-6s-plus-64gb-silver-without-face-time-brand-warranty-5401249.html,
"M300  Noir  Dual Sim  5\  8 GB HDD  1 GB RAM  8 MP Camera  Black (Brand Warranty)""",†18000,QMobile†,https://www.daraz.pk/m300-noir-dual-sim-5-8-gb-hdd-1-gb-ram-8-mp-camera-black-brand-warranty-qmobile-mpg5427.html,
"X 100  Dual SIM  1.8\  Digital Camera  Black (Brand Warranty)""",†1400,Mmobile†,https://www.daraz.pk/mmobile-x-100-dual-sim-1.8-digital-camera-black-brand-warranty-5328878.html,
"L2  1.8\  VGA Camera  Black (Brand Warranty)""",†1550,QMobile†,https://www.daraz.pk/l2-1.8-vga-camera-black-brand-warranty-qmobile-mpg5414.html,
"Klassic  Neon T20  2.4\  Dual Sim  Smart Camera  Black""",†3499,Haier†,https://www.daraz.pk/haier-klassic-neon-t20-2.4-dual-sim-smart-camera-black-5389759.html,
Xtra V145  White (Brand Warranty),†1900,Voice†,https://www.daraz.pk/xtra-v-145-white-brand-warranty-voice-mpg473.html,
"C301  5 MP  2.4\  1050 mAh  Black""",†9999,Nokia†,https://www.daraz.pk/nokia-c3-01-5-mp-2.4-1050-mah-black-5406570.html,
"J5500  2.8\  Smart Camera  Black (Brand Warranty)""",†2999,QMobile†,https://www.daraz.pk/qmobile-j5500-2.8-smart-camera-black-brand-warranty-5338924.html,
"iPhone 6s   4G  4.7\  64 GB  2 GB  1.8 Ghz DualCore  12 MP Camera  Rose Gold  Without Face Time (Brand Warranty)""",†97200,Apple†,https://www.daraz.pk/apple-iphone-6s-4g-4.7-64-gb-2-gb-1.8-ghz-dual-core-12-mp-camera-rose-gold-without-face-time-brand-warranty-5401294.html,
"SMG360H  Galaxy Core Prime  4.5\   8 GB  1 GB RAM  1.2 GHz Quadcore  5 MP Camera  Silver (Brand Warranty)""",†13895,Samsung†,https://www.daraz.pk/sm-g360h-galaxy-core-prime-4.5-8-gb-hdd-1-gb-ram-5-mp-camera-silver-brand-warranty-samsung-mpg793.html,
"V10i  Xtreme  Dual Sim  3.5\  512 MB  256 MB RAM  1.3 GHz Dual Core  3.2 MP Camera  White (Brand Warranty)""",†3900,Voice†,https://www.daraz.pk/xtreme-v10i-3.5-512-mb-hdd-256-mb-ram-5-mp-camera-white-brand-warranty-voice-mpg474.html,
"G350E  Galaxy Star Advance Dual Sim  4.3\  4 GB  512 MB RAM  1.2 Ghz Cortex  3.2 MP Camera  White (Brand Warranty)""",†9199,Samsung†,https://www.daraz.pk/g350e-galaxy-star-advance-dual-sim-4.3-4-gb-hdd-512-mb-ram-3.2-mp-camera-white-brand-warranty-samsung-mpg86.html,
"S50  Success Series  Dual Sim  2.4\  VGA Camera  Black (Brand Warranty)""",†1685,†,https://www.daraz.pk/g-right-s50-success-series-dual-sim-2.4-vga-camera-black-brand-warranty-5407487.html,
"Bolt T50  Dual Sim  4\  VGA Camera  Black (Brand Warranty)""",†4990,QMobile†,https://www.daraz.pk/qmobile-bolt-t50-dual-sim-4-vga-camera-black-brand-warranty-5326557.html,
"iPhone 6s   4G  4.7\  128 GB  2 GB  1.8 Ghz DualCore  12 MP Camera  Space Grey  Without Face Time (Brand Warranty)""",†109800,Apple†,https://www.daraz.pk/apple-iphone-6s-4g-4.7-128-gb-2-gb-1.8-ghz-dual-core-12-mp-camera-space-grey-without-face-time-brand-warranty-5401303.html,
X30  4''  4GB HDD  512 MB RAM  2 MP Camera  Black (Brand Warranty),†5490,QMobile†,https://www.daraz.pk/x30-4-4gb-hdd-512-mb-ram-2-mp-camera-black-brand-warranty-qmobile-mpg11663.html,
President  G10 Mini Iron Grey (Brand Warranty),†4950,Gfive†,https://www.daraz.pk/gfive-president-g10-mini-iron-grey-brand-warranty-3844033.html,
"M90  Noir  5\  8 GB  1 GB RAM  1.3 GHz Quad Core  8 MP Camera  Black (Brand Warranty)""",†13500,QMobile†,https://www.daraz.pk/m90-noir-5-8-gb-1-gb-ram-1.3-ghz-quad-core-8-mp-camera-black-brand-warranty-qmobile-mpg5439.html,
"iPhone 6s   4G  4.7\  64 GB  2 GB  1.8 Ghz DualCore  12 MP Camera  Silver  Without Face Time (Brand Warranty)""",†97200,Apple†,https://www.daraz.pk/apple-iphone-6s-4g-4.7-64-gb-2-gb-1.8-ghz-dual-core-12-mp-camera-silver-without-face-time-brand-warranty-5401291.html,
Iphone 6s Plus  16GB  Gold  Without Face Time  Brand Warranty,†97200,Apple†,https://www.daraz.pk/apple-iphone-6s-plus-16gb-gold-without-face-time-brand-warranty-5401258.html,
"L1  1.8\  Dual Sim  Smart Camera  Black (Brand Warranty)""",†1490,QMobile†,https://www.daraz.pk/qmobile-l1-1.8-dual-sim-smart-camera-black-brand-warranty-5393762.html,
A6000  5.0''  Dual SIM   8 GB HDD  1 GB RAM  8 MP Camera  Black (Brand Warranty),†13499,Lenovo†,https://www.daraz.pk/a6000-5.0-dual-sim-8-gb-hdd-1-gb-ram-8-mp-camera-black-brand-warranty-lenovo-mpg4156.html,
"S1  5\  8GB HDD  1GB Ram  5MP  Black (Brand Warranty)""",†10950,QMobile†,https://www.daraz.pk/s1-5-8gb-hdd-1gb-ram-5mp-black-brand-warranty-qmobile-mpg11661.html,
"S10  Success Series  2.4\  VGA Camera  Grey (Brand Warranty)""",†1640,†,https://www.daraz.pk/g-right-s10-success-series-2.4-vga-camera-grey-brand-warranty-5407488.html,
"V155  Xtra  Dual Sim  2.4\  VGA Camera  Black (Brand Warranty)""",†1950,Voice†,https://www.daraz.pk/v-155-xtra-dual-sim-2.4-vga-camera-black-brand-warranty-voice-mpg7566.html,
Honor 4C 3G  Dual Sim  5.0î  8 GB  2 GB RAM  1.2 GHz Octacore  13 MP Camera  Black (Brand Warranty),†18500,Huawei†,https://www.daraz.pk/honor-4c-dual-sim-5.0-8-gb-2-gb-ram-1.2-ghz-octa-core-13-mp-camera-black-brand-warranty-huawei-mpg3787.html,
"M250  Dual Sim  2.4\  VGA Camera  Black (Brand Warranty)""",†2450,QMobile†,https://www.daraz.pk/m250-dual-sim-2.4-vga-camera-black-brand-warranty-qmobile-mpg5425.html,
"D2403   Xperia M2 Aqua  4.8\  8 GB  1 GB RAM  1.2 Ghz Quad Core  8 MP Camera  Copper (Brand Warranty)""",†25000,Sony†,https://www.daraz.pk/d2403-xperia-m2-aqua-4.8-8-gb-hdd-1-gb-ram-8-mp-camera-copper-brand-warranty-sony-mpg48.html,
"R2000  3.5\  Dual Sim  Smart Camera  Black (Brand Warranty)""",†3200,QMobile†,https://www.daraz.pk/r2000-3.5-dual-sim-smart-camera-black-brand-warranty-qmobile-mpg5467.html,
"G7L03  Ascend G7  5.5\  16 GB  2 GB RAM  1.2 GHz Quadcore  13 MP Camera  Black (Brand Warranty)""",†27800,Huawei†,https://www.daraz.pk/g7-ascend-5.5-16-gb-hdd-2-gb-ram-13-mp-camera-black-brand-warranty-huawei-mpg833.html,
"R3000  4\  Dual Sim  Smart Camera  Black (Brand Warranty)""",†3500,QMobile†,https://www.daraz.pk/r3000-4-dual-sim-smart-camera-black-brand-warranty-qmobile-mpg11660.html,
"R100  Dual Sim  2.4\  VGA Camera  Black (Brand Warranty)""",†2050,QMobile†,https://www.daraz.pk/r100-dual-sim-2.4-vga-camera-black-brand-warranty-qmobile-mpg11658.html,
"iPhone 6 Plus  5.5\  64 GB  1 GB RAM  1.4 GHz Dualcore  8 MP Camera  Gold  Without Face Time (Brand Warranty)""",†97200,Apple†,https://www.daraz.pk/iphone-6-plus-5.5-64-gb-1-gb-ram-1.4-ghz-dual-core-8-mp-camera-gold-without-face-time-brand-warranty-apple-mpg1745.html,
Z8  Noir  5.0''  16 GB  2 GB RAM  1.2 Ghz QuadCore  13 MP Camera  Black (Brand Warranty),†18900,QMobile†,https://www.daraz.pk/z8-noir-5.0-16gb-2gb-ram-13-mp-camera-black-brand-warranty-qmobile-mpg5567.html,
"N175  2.4\ QVGA  Smart Camera  Black (Brand Warranty)""",†2200,QMobile†,https://www.daraz.pk/n175-2.4-qvga-smart-camera-black-brand-warranty-qmobile-mpg11655.html,
"X4  Dual Sim  2.4\  VGA Camera  Black (Brand Warranty)""",†2690,QMobile†,https://www.daraz.pk/x4-dual-sim-2.4-vga-camera-black-brand-warranty-qmobile-mpg5530.html,
H200  Klassic  Dual Sim  2.8''  Black (Brand Warranty),†2875,Haier†,https://www.daraz.pk/h200-klassic-dual-sim-2.8-black-brand-warranty-haier-mpg12101.html,
"R990  Dual Sim  2.8\  2MP Camera  Black (Brand Warranty)""",†2950,QMobile†,https://www.daraz.pk/qmobile-r990-dual-sim-2.8-2mp-camera-black-brand-warranty-5338076.html,
G20  Pursuit  Dual Sim  4 GB  512 MB RAM  5 MP Camera  Black (Brand Warranty),†7299,Haier†,https://www.daraz.pk/haier-g20-pursuit-dual-sim-4-gb-512-mb-ram-5-mp-camera-black-brand-warranty-5380374.html,
"G7L03  Ascend G7  5.5\  16 GB  2 GB RAM  1.2 GHz Quadcore  13 MP Camera  White (Brand Warranty)""",†25000,Huawei†,https://www.daraz.pk/g7-ascend-5.5-16-gb-hdd-2-gb-ram-13-mp-camera-white-brand-warranty-huawei-mpg834.html,
RM1110  215  Dual Sim  Black (Brand Warranty),†3899,Nokia†,https://www.daraz.pk/rm-1110-215-dual-sim-black-brand-warranty-microsoft-mpg4585.html,
Gfive T1 Black (Brand Warranty),†1950,Gfive†,https://www.daraz.pk/gfive-gfive-t-1-black-brand-warranty-3844487.html,
Xtra V155  Silver (Brand Warranty),†1950,Voice†,https://www.daraz.pk/xtra-v-155-silver-brand-warranty-voice-mpg7568.html,
A235  Advance  Dual Sim  2.4''  VGA Camera  Black (Brand Warranty),†1940,RIVO†,https://www.daraz.pk/a-235-advance-dual-sim-2.4-vga-camera-black-brand-warranty-rivo-mpg5631.html,
B33  2.4''  Feature Phone  Black (Brand Warranty),†2050,QMobile†,https://www.daraz.pk/b33-2.4-feature-phone-black-brand-warranty-qmobile-mpg5328.html,
"M125  2.4\  Dual Sim  Smart Camera  Black (Brand Warranty)""",†2350,QMobile†,https://www.daraz.pk/m125-2.4-dual-sim-smart-camera-black-brand-warranty-qmobile-mpg5422.html,
"Noir Z9  4.8\  16 GB  2 GB RAM  1.2 GHz Quadcore  8 MP Camera  Black (Brand Warranty)""",†25000,QMobile†,https://www.daraz.pk/noir-z9-4.8-16-gb-2-gb-ram-8-mp-camera-black-brand-warranty-qmobile-mpg5569.html,
"S90  Sisley  Dual Sim  5\  32 GB  2 GB RAM  1.2 GHz Quadcore  13 MP Camera  Platinum (Brand Warranty)""",†28100,Lenovo†,https://www.daraz.pk/s90-sisley-dual-sim-5-32-gb-2-gb-ram-1.2-ghz-quad-core-13-mp-camera-platinum-brand-warranty-lenovo-mpg33311.html,
"A1  Android One  4.5\  8GB HDD  1GB RAM  5 MP  Black (Brand Warranty)""",†11500,QMobile†,https://www.daraz.pk/qmobile-a1-android-one-4.5-8gb-hdd-1gb-ram-5-mp-black-brand-warranty-5326531.html,
J505  Dual SIM  2.6''  VGA Camera  Black (Brand Warranty),†2750,RIVO†,https://www.daraz.pk/j-505-dual-sim-2.6-vga-camera-black-brand-warranty-rivo-mpg694.html,
"V40I  Xtreme  Dual Sim  4.5\  4 GB  512 MB RAM  1.2 Dual Core  5 MP Camera  White (Brand Warranty)""",†7300,Voice†,https://www.daraz.pk/xtreme-v-40i-white-brand-warranty-voice-mpg7608.html,
"E739  Dual Sim  2.4\  VGA Camera  Black (Brand Warranty)""",†2450,QMobile†,https://www.daraz.pk/e739-dual-sim-2.4-vga-camera-black-brand-warranty-qmobile-mpg5363.html,
"G10  Pursuit  Dual Sim  4.0\  4 GB  512 MB RAM  1.2 GHz Dualcore  5 MP Camera  Black (Brand Warranty)""",†6500,Haier†,https://www.daraz.pk/g10-pursuit-dual-sim-4.0-4-gb-512-mb-ram-1.2-ghz-dual-core-5-mp-camera-black-brand-warranty-haier-mpg12100.html,
"I9300  Galaxy S3  4.8\  16GB  1 GB  1.4 GHz Quadcore  8 MP  White (Brand Warranty)""",†24250,Samsung†,https://www.daraz.pk/i9300-galaxy-s3-4.8-16gb-1-gb-1.4-ghz-quad-core-8-mp-white-brand-warranty-samsung-mpg6159.html,
"S50  Dual Sim  2.4\  VGA Camera  Black (Brand Warranty)""",†2050,QMobile†,https://www.daraz.pk/s50-dual-sim-2.4-vga-camera-black-brand-warranty-qmobile-mpg5499.html,
Xtra V145  Grey (Brand Warranty),†1900,Voice†,https://www.daraz.pk/xtra-v-145-grey-brand-warranty-voice-mpg470.html,
"G350E  Galaxy Star Advance Dual Sim  4.3\  4 GB  512 MB RAM  3.2 MP Camera  Black (Brand Warranty)""",†9199,Samsung†,https://www.daraz.pk/g350e-galaxy-star-advance-dual-sim-4.3-4-gb-hdd-512-mb-ram-3.2-mp-camera-black-brand-warranty-samsung-mpg90.html,
W20  Dual SIM  2.4''  VGA Camera  Black (Brand Warranty),†2200,QMobile†,https://www.daraz.pk/w20-dual-sim-2.4-vga-camera-black-brand-warranty-qmobile-mpg5505.html,
H210  Klassic  Dual Sim  2.8 ''  Black (Brand Warranty),†2975,Haier†,https://www.daraz.pk/h210-klassic-dual-sim-2.8-black-brand-warranty-haier-mpg12102.html,
"Z12  2.4\ TFT LCD  VGA Camera  Black (Brand Warranty)""",†2050,Gfive†,https://www.daraz.pk/gfive-z-12-2.4-tft-lcd-vga-camera-black-brand-warranty-5391331.html,
Gfive L228 Black (Brand Warranty),†1850,Gfive†,https://www.daraz.pk/gfive-gfive-l-228-black-brand-warranty-3844481.html,
Explorer 3G  2.8''  Dual SIM  2MP  Black (Brand Warranty),†3990,QMobile†,https://www.daraz.pk/explorer-3g-2.8-dual-sim-2mp-black-brand-warranty-qmobile-mpg11652.html,
U220  Dual SIM  1.8''  Black (Brand Warranty),†1375,Gfive†,https://www.daraz.pk/u-220-dual-sim-1.8-black-brand-warranty-gfive-mpg3121.html,
Gfive W1 White (Brand Warranty),†2395,Gfive†,https://www.daraz.pk/gfive-gfive-w1-white-brand-warranty-3844489.html,
Gfive W1 Black(Brand Warranty),†2395,Gfive†,https://www.daraz.pk/gfive-gfive-w1-blackbrand-warranty-3844047.html,
Gfive FT03 Black(Brand Warranty),†2995,Gfive†,https://www.daraz.pk/gfive-gfive-ft-03-blackbrand-warranty-3844045.html,
Xtra V150  Black (Brand Warranty),†2400,Voice†,https://www.daraz.pk/xtra-v-150-black-brand-warranty-voice-mpg7564.html,
Xtra V150  Grey (Brand Warranty),†2400,Voice†,https://www.daraz.pk/xtra-v-150-grey-brand-warranty-voice-mpg7565.html,
Xtra V470  Black (Brand Warranty),†2150,Voice†,https://www.daraz.pk/xtra-v-470-black-brand-warranty-voice-mpg7615.html,
"V65  Xtreme  4.5\  4 GB  1 GB  8 MP  Black (Brand Warranty)""",†8800,Voice†,https://www.daraz.pk/v-65-xtreme-4.5-4-gb-1-gb-8-mp-black-brand-warranty-voice-mpg7633.html,
"V540  Xtra  Dual Sim  2.4\  VGA Camera  Golden (Brand Warranty)""",†2650,Voice†,https://www.daraz.pk/xtra-v-540-golden-brand-warranty-voice-mpg7622.html,
Xtra V110  Black (Brand Warranty),†2300,Voice†,https://www.daraz.pk/xtra-v-110-black-brand-warranty-voice-mpg7540.html,
V175  Xtra  VGA Camera  Black (Brand Warranty),†2550,Voice†,https://www.daraz.pk/xtra-v-175-black-brand-warranty-voice-mpg709.html,
Xtra V144  Silver (Brand Warranty),†1950,Voice†,https://www.daraz.pk/xtra-v-144-silver-brand-warranty-voice-mpg7556.html,
Xtra V555  Black (Brand Warranty),†2500,Voice†,https://www.daraz.pk/xtra-v-555-black-brand-warranty-voice-mpg7625.html,
V177  Xtra  Dual Sim  VGA Camera  Black (Brand Warranty),†2550,Voice†,https://www.daraz.pk/xtra-v-177-black-brand-warranty-voice-mpg1188.html,
"V520  Xtra  Dual Sim  2.4\  VGA Camera  Silver (Brand Warranty)""",†1900,Voice†,https://www.daraz.pk/xtra-v-520-silver-brand-warranty-voice-mpg7618.html,
"Xtra V125   1.8\   Smart Camera  Black (Brand Warranty)""",†1475,Voice†,https://www.daraz.pk/xtra-v125-1.8-dual-sim-vga-camera-black-brand-warranty-voice-mpg713.html,
Xtra V190  Black (Brand Warranty),†2575,Voice†,https://www.daraz.pk/xtra-v-190-black-brand-warranty-voice-mpg7591.html,
